rowId,code,_name,_address1,_address2,_address3,_postalCode,types,name,formattedAddress,postalCode,latitude,longitude,score
1765,0011i000001xmiG,Drs Goh & Tan Family Clinic & Surgery,Blk 283 Bishan Street 22,#01-191,#01-191,570283,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Drs Goh & Tan Family Clinic & Surgery,"283 Bishan Street 22, #01-191 Block 283, Singapore 570283",570283,1.3591238,103.844546,0.0
1766,0011i000001xmk9,The Bishan Family Doctors,283 Bishan Street 22,#01-181,#01-181,570283,"[""doctor"",""establishment"",""health"",""point_of_interest""]",The Bishan Family Doctors,"283 Bishan Street 22, #01-181, Singapore 570283",570283,1.358915,103.844828,0.0
1767,0011i000001xmbN,K K Tan Medical Clinic,Blk 284 Bishan Street 22,#01-209,#01-209,570284,"[""establishment"",""health"",""point_of_interest""]",K K Tan Medical Clinic,"284 Bishan Street 22, #01-209, Singapore 570284",570284,1.3588161,103.8444933,0.0
1768,0011i000001xn5v,Neighbourhood Clinic,Blk 284 Bishan Street 22,#01-207,#01-207,570284,"[""establishment"",""point_of_interest""]",Neighborhood Clinic,"284 Bishan Street 22, Singapore 570284",570284,1.3587919,103.8444058,1.0
1769,0011i000001xmkP,Lifeline Bishan Medical Clinic Pte Ltd,Blk 501 Bishan Street 11,#01-376,#01-376,570501,"[""establishment"",""health"",""point_of_interest""]",Lifeline Bishan Medical Clinic,"501 Bishan Street 11, #01-376, Singapore 570501",570501,1.3482869,103.8494831,0.0
1770,0011i000001xnQf,Junction 8 Family Clinic,Blk 503 Bishan Street 11,#01-464,#01-464,570503,"[""establishment"",""health"",""point_of_interest""]",Junction 8 Family Clinic,"503 Bishan Street 11, Singapore 570503",570503,1.3489574,103.8480291,0.0
1771,0011i000001xnU3,Seah Skin & Medical Clinic,Blk 503 Bishan Street 11,#01-460,#01-460,570503,"[""establishment"",""health"",""point_of_interest""]",P Tan Family Medicine Clinic,"503 Bishan Street 11, #01-464, Singapore 570503",570503,1.3485807,103.8479726,0.0
1772,0011i000001xmao,T P Sim Family Clinic & Surgery,Blk 509 Bishan St 11,#01-378,#01-378,570509,"[""establishment"",""health"",""point_of_interest""]",T P Sim Family Clinic & Surgery,"509 Bishan Street 11, #01-378, Singapore 570509",570509,1.3484818,103.8496004,0.0
1773,0011i000001xnQl,The Family Doctor Clinic & Surgery,215D Upper Thomson Road,,,574349,"[""doctor"",""establishment"",""health"",""hospital"",""point_of_interest""]","The Family Doctor, Clinic & Surgery","Upper Thomson Rd, 215 D, Singapore 574349",574349,1.352237,103.8349628,0.0
1774,0011i000001xn8V,Sin Min Clinic,221 Upper Thomson Road,,,574353,"[""establishment"",""health"",""point_of_interest""]",Sin Min Clinic,"221 Upper Thomson Rd, Singapore 574353",574353,1.3527622,103.8345568,0.0
1775,0011i000001xmx3,Chong's Clinic,234 Upper Thomson Road,,,574365,"[""establishment"",""health"",""point_of_interest""]",Chong's Clinic,"234 Upper Thomson Rd, Singapore 574365",574365,1.3530911,103.8350081,0.0
1776,0011i000001xnCa,Raffles Hospital Pte Ltd,585 North Bridge Road,,,574408,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Raffles Hospital,"585 North Bridge Road Raffles Hospital, Singapore 188770",188770,1.3011894,103.8572771,1.0
1777,0011i000001xnR8,Regent Clinic,301 Upper Thomson Road,#03-12 Thomson Plaza,#03-12 Thomson Plaza,574408,"[""establishment"",""health"",""point_of_interest""]",Regent Clinic,"301 Upper Thomson Rd, #03-12 Thomson Plaza, Singapore 574408",574408,1.3549407,103.8310056,0.0
1778,0011i000001xmi9,Y C Goh Clinic & Surgery For Women,301 Upper Thomson Road,#03-09 Thomson Plaza,#03-09 Thomson Plaza,574408,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Y C Goh Clinic & Surgery For Women,"301 Upper Thomson Rd, Singapore 574408",574408,1.3546971,103.8309888,0.0
1779,0011i000001xnBJ,"820 Thomson Rd, Ambulatory Care Ctr",Mt Alvernia Medical Centre,Joy Lee Surgery (Ground Floor),Joy Lee Surgery (Ground Floor),574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1780,0011i000001xnV2,820 Thomson Road,820 Thomson Road,Mt Alvernia Hospital,Mt Alvernia Hospital,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1781,0011i000001xnCF,820 Thomson Road #01-10,Mt Alvernia Medical Centre(B),Ang Skin & Hair Clinic,Ang Skin & Hair Clinic,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Ang Skin & Hair Clinic,"820 Thomson Road #06-51 Block D, Mt Alvernia Medical Centre, Singapore 574623",574623,1.3419083,103.8379548,0.0
1782,0011i000001xn5n,820 Thomson Road #02-05,Mt Alvernia Medical Centre,LP Surgery Associates,LP Surgery Associates,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1783,0011i000001xnFd,A Clinic for Women,820 Thomson Road #08-05,Mt Alvernia Medical Centre,Mt Alvernia Medical Centre,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1784,0011i000001xn3S,Cosmas Chen General Surgery & Vascular Centre Pte Ltd,820 Thomson Road,#02-23 Mount Alvernia Hospital Medical Centre A,#02-23 Mount Alvernia Hospital Medical Centre A,574623,"[""establishment"",""health"",""point_of_interest""]",Cosmas Chen General Surgery & Vascular Centre Pte Ltd,"820 Thomson Rd, Singapore 574623",574623,1.341499,103.837625,0.0
1785,0011i000001xnDc,Diabetes & Endocrine Consultants Pte Ltd,820 Thomson Road #06/63/64,Mount Alvernia Medical Centre,Mount Alvernia Medical Centre,574623,"[""establishment"",""health"",""point_of_interest""]",Diabettes & Endocrine Consultants Pte Ltd,"820 Thomson Rd, Singapore 574623",574623,1.3416603,103.8373858,0.0
1786,0011i000001xnOU,Digestive Health Associate,820 Thosom Road #03-12,Mt Alvernia Medical Centre,Mt Alvernia Medical Centre,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",gutCARE Digestive Â· Liver Â· Endoscopy Associates @ Mt Alvernia,"820 Thomson Rd, #07-55 Medical Centre D, Singapore 574623",574623,1.3419102,103.8378214,0.0
1787,0011i00000rZxw4,"Livingstone Endocrine, Diabetes & Thyroid Clinic",Mount Alvernia Hospital,"#06-07, 820 Thomson Road Medical Centre A","#06-07, 820 Thomson Road Medical Centre A",574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]","Livingstone Endocrine, Diabetes & Thyroid Clinic","Mount Alvernia Medical Centre A, 820 Thomson Rd, #06-07, Singapore 574623",574623,1.3420964,103.8379293,0.0
1788,0011i000001xmnW,LP Surgery,820 Thomson Road,#02-05 Mount Alvernia Med Ctr Block A,#02-05 Mount Alvernia Med Ctr Block A,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1789,0011i000001xndP,Mount Alvernia Hospital,820 Thomson Road,,,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1790,0011i000001xmk5,Mount Alvernia Hospital,Pharmacy Department,820 Thomson Road,820 Thomson Road,574623,"[""establishment"",""health"",""pharmacy"",""point_of_interest"",""store""]",Alvernia Retail Pharmacy,"820 Thomson Rd, Singapore 574623",574623,1.3419101,103.8378214,0.0
1791,0011i000001xmou,Mt Alvernia Hospital,820 Thomson Road,,,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1792,0011i000001xnVN,Mt Alvernia Medical Centre,820 Thomson Road,Mount Alvernia Hospital,Mount Alvernia Hospital,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1793,0011i000001xmxd,Muswell ENT Specialist Centre,820 Thomson Road #B1-03,Mt Alvernia Medical Centre,Mt Alvernia Medical Centre,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1794,0011i000001xmzn,Nobel Heart Centre,820 Thomson Road #01-03,Mount Alvernia  Medical Centre,Mount Alvernia  Medical Centre,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Nobel Surgery Centre (Mount Alvernia),"Mount Alvernia Medical Centre A, 820 Thomson Rd, #05-02, Singapore 574623",574623,1.3419101,103.8378214,0.0
1795,0011i000001xnFU,Nobel Surgery Centre,820 Thomson Road #05-02,Mt Alvernia Medical Centre,Mt Alvernia Medical Centre,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Nobel Surgery Centre (Mount Alvernia),"Mount Alvernia Medical Centre A, 820 Thomson Rd, #05-02, Singapore 574623",574623,1.3419101,103.8378214,0.0
1796,0011i000001xnAM,Restore Heart Centre,Mount Alvernia Medical Centre,820 Thomson Road #07-52,820 Thomson Road #07-52,574623,"[""establishment"",""health"",""point_of_interest""]",Restore Heart Centre,"820 #07-52 Thomson Road D Mount Alvernia Medical Centre, Singapore 574623",574623,1.3419083,103.8379548,0.0
1797,0011i000001xmtQ,Siow Neurology Headache & Pain Centre,820 Thomson Road #08-59,Mt Alvernia Hospital,Mt Alvernia Hospital,574623,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Siow Neurology Headache & Pain Centre,"820 Thomson Rd, Singapore 574623",574623,1.3419181,103.8375243,0.0
1798,0011i000001xnJ2,Stephen Chew Centre for Kidney Disease,820 Thomson Road #05-53,Mt Alvernia Medical Centre,Mt Alvernia Medical Centre,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1799,0011i000001xn5C,Supreme Clinic For Women Pte Ltd,Mt Alvernia Medical Ctr,820 Thomson Rd Blk B #03-12,820 Thomson Rd Blk B #03-12,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1800,0011i000001xnR4,Tan Peng Kok Urology,"Mt Alvernia Med Ctr, Blk B",820 Thomson Rd #01-11/12,820 Thomson Rd #01-11/12,574623,"[""establishment"",""health"",""point_of_interest""]",Tan Peng Kok Urology Pte Ltd,"820 Thomson Rd, Singapore 574623",574623,1.341499,103.837625,0.0
1801,0011i00000oXvbW,The Good Life Medical Center,820 Thomson Road,,,574623,"[""establishment"",""health"",""point_of_interest""]",The Good Life Medical Center,"#07-57 Mount Alvernia Hospital Medical Centre D, 820 Thomson Rd, Singapore 574623",574623,1.341934,103.8378186,0.0
1802,0011i000001xnbY,The Heart Doctors Clinic,820 Thomson Road #05-56,Mount Alvernia Medical Centre D,Mount Alvernia Medical Centre D,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1803,0011i000001xnLd,Y S Lau Cardiology Clinic Pte Ltd,820 Thomson Road #06-60,Mount Alvernia Medical Centre D,Mount Alvernia Medical Centre D,574623,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital,"820 Thomson Rd, Singapore 574623",574623,1.3417917,103.8374478,0.0
1804,0011i000001xmos,Heart Consultants Pte Ltd,Mt Alvernia Hospital,Blk A #02-25A,Blk A #02-25A,574689,"[""establishment"",""health"",""hospital"",""point_of_interest""]",Mount Alvernia Hospital 24-Hr Clinic & Emergency,"820 Thomson Rd, Singapore 574623",574623,1.3420817,103.8379436,1.0
1805,0011i000001xmsS,Australia Clinic,6 Sin Ming Road #01-18,Tower 2 Sin Ming Plaza,Tower 2 Sin Ming Plaza,575585,"[""establishment"",""health"",""point_of_interest""]",Australia Clinic,"6 Sin Ming Road, Sin Ming Plaza,Tower 2, #01-18, Singapore 575585",575585,1.352852,103.836423,0.0
1806,0011i000001xnBv,L & L Family Medicine Clinic,No.6 Sin Ming Road,#01-07 Sin Ming Plaza Tower 2,#01-07 Sin Ming Plaza Tower 2,575585,"[""doctor"",""establishment"",""health"",""point_of_interest""]",L & L Family Medicine Clinic,"6 Sin Ming Rd, Singapore 575585",575585,1.35293,103.836309,0.0
1807,0011i000001xnBv,L & L Family Medicine Clinic,6 Sin Ming Road #01-07,Sin Ming Plaza Tower 2,Sin Ming Plaza Tower 2,575585,"[""doctor"",""establishment"",""health"",""point_of_interest""]",L & L Family Medicine Clinic,"6 Sin Ming Rd, Singapore 575585",575585,1.35293,103.836309,0.0
1808,0011i000001xmdF,Hill Spring Medical,12 Jalan Leban,,,577552,"[""establishment"",""health"",""point_of_interest""]",Hill Spring Medical,"12 Jln Leban, Singapore 577552",577552,1.3715742,103.8291608,0.0
1809,0011i000001xnHY,Chungkiaw Clinic,118 Upper Bukit Timah Road,,,588173,"[""establishment"",""health"",""point_of_interest""]",Chung Kiaw Clinic,"68 Jln Jurong Kechil, #01-01 Suites@Bukit Timah, Singapore 596180",596180,1.340499,103.7738004,1.0
1810,0011i000001xmkN,The Chungkhiaw Family Practice,118 Upper Bukit Timah Road,,,588173,"[""establishment"",""health"",""point_of_interest""]",Silver Cross Family Clinic (Bukit Timah),"3 Cheong Chin Nam Rd, Singapore 599728",599728,1.3424049,103.7752642,1.0
1811,0011i000001xnIm,Lim Clinic & Surgery For Women,140 Upper Bukit Timah Road,#02-03 Beauty World Plaza,#02-03 Beauty World Plaza,588176,"[""establishment"",""health"",""point_of_interest""]",Lim Clinic & Surgery For Women,"140 Upper Bukit Timah Rd, Singapore 588176",588176,1.3417922,103.7762593,0.0
1812,0011i000001xn9C,Nam Seng Clinic,144 Upper Bukit Timah Road,#01-22 Beauty World Centre,#01-22 Beauty World Centre,588177,"[""establishment"",""health"",""point_of_interest""]",Nam Seng Clinic,"144 Upper Bukit Timah Road, #01-22 Beauty World Centre, Singapore 588177",588177,1.342051,103.7766077,0.0
1813,0011i000001xnDt,Chang Clinic,1 Jalan Anak Bukit,#B1-08/10 Bukit Timah Plaza,#B1-08/10 Bukit Timah Plaza,588996,"[""establishment"",""health"",""point_of_interest""]",Chang Clinic,"1 Jln Anak Bukit, #B1 08-10, Singapore 588996",588996,1.3389815,103.7788238,0.0
1814,0011i000001xn1j,Chang Clinic,1 Jalan Anak Bukit,#B1-09/10 Bukit Timah Plaza,#B1-09/10 Bukit Timah Plaza,588996,"[""establishment"",""health"",""point_of_interest""]",Chang Clinic,"1 Jln Anak Bukit, #B1 08-10, Singapore 588996",588996,1.3389815,103.7788238,0.0
1815,0011i000001xn5V,Chang Clinic,1 Jalan Anak Bukit,#B1-09/10 Bukit Timah Plaza,#B1-09/10 Bukit Timah Plaza,588996,"[""establishment"",""health"",""point_of_interest""]",Chang Clinic,"1 Jln Anak Bukit, #B1 08-10, Singapore 588996",588996,1.3389815,103.7788238,0.0
1816,0011i000001xmbB,Chang Clinic,1 Jalan Anak Bukit B1-08/10,Bukit Timah Plaza,Bukit Timah Plaza,588996,"[""establishment"",""health"",""point_of_interest""]",Chang Clinic,"1 Jln Anak Bukit, #B1 08-10, Singapore 588996",588996,1.3389815,103.7788238,0.0
1817,0011i000001xnRk,Toh Yi Medical Clinic,18 Toh Yi Drive,#01-107,#01-107,590018,"[""establishment"",""health"",""point_of_interest""]",Toh Yi Family Clinic,"18 Toh Yi Dr, unit 01-107 HDB Toh Yi, Singapore 590019",590019,1.3399859,103.773299,1.0
1818,0011i000001xmw8,The Arcadia Clinic,2 Pandan Valley,#01-211 Acacia Court,#01-211 Acacia Court,597626,"[""establishment"",""health"",""point_of_interest""]",Arcadia Clinic,"2 Pandan Valley, #01-211, Singapore 597626",597626,1.3205015,103.779316,0.0
1819,0011i000002Id73,MY Clinic,9 King Albert Park,#01-50,#01-50,598332,"[""doctor"",""establishment"",""health"",""local_government_office"",""point_of_interest""]",MY Clinic,"9 King Albert Park, #01-50 KAP Residence Mall, Singapore 598332",598332,1.336691,103.779461,0.0
1820,0011i000001xnIG,Mandarin Medical & Dental Centre,66 Jalan Jurong Kechil,,,598586,"[""dentist"",""establishment"",""health"",""point_of_interest""]",Mandarin Dental Centre,"66 Jln Jurong Kechil, Singapore 598586",598586,1.3405074,103.7737639,0.0
1821,0011i000001xmej,Cheong Medical Clinic,76 Jalan Jurong Kechil,,,598589,"[""establishment"",""health"",""point_of_interest""]",Cheong Medical Clinic,"76 Jln Jurong Kechil, Singapore 598589",598589,1.3404475,103.7733376,0.0
1822,0011i000001xnPx,Tang Family Clinic,84 Jalan Jurong Kechil,,,598593,"[""establishment"",""health"",""point_of_interest""]",Tang Family Clinic,"84 Jln Jurong Kechil, Singapore 598593",598593,1.3404727,103.7731278,0.0
1823,0011i000001xn0I,Healthway (Silver Cross Family Clinic),3 Cheong Chin Nam Road,,,599728,"[""establishment"",""health"",""point_of_interest""]",Silver Cross Family Clinic (Bukit Timah),"3 Cheong Chin Nam Rd, Singapore 599728",599728,1.3424049,103.7752642,0.0
1824,0011i000001xmpW,Healthway (Silver Cross Family Clinic),3 Cheong Chin Nam Road,,,599728,"[""establishment"",""health"",""point_of_interest""]",Silver Cross Family Clinic (Bukit Timah),"3 Cheong Chin Nam Rd, Singapore 599728",599728,1.3424049,103.7752642,0.0
1825,0011i000001xmsR,Healthway (Silver Cross) Medical Group,3 Cheong Chin Nam Road,,,599728,"[""establishment"",""health"",""point_of_interest""]",Silver Cross Family Clinic (Bukit Timah),"3 Cheong Chin Nam Rd, Singapore 599728",599728,1.3424049,103.7752642,0.0
1826,0011i000001xnAg,Healthway Medical Group,3 Cheong Chin Nam Road,,,599728,"[""establishment"",""health"",""point_of_interest""]",Silver Cross Family Clinic (Bukit Timah),"3 Cheong Chin Nam Rd, Singapore 599728",599728,1.3424049,103.7752642,0.0
1827,0011i000001xnP7,Tay Guan Clinic,39 Teban Gardens Road,#01-332,#01-332,600039,"[""establishment"",""health"",""point_of_interest""]",Tay Guan Clinic,"39 Teban Gardens Rd, Singapore 600039",600039,1.3213874,103.7428515,0.0
1828,0011i000001xn1f,Newlife Family Clinic & Surgery,Blk 61 Teban Garden Road,#01-20,#01-20,600061,"[""establishment"",""health"",""point_of_interest""]",Newlife Family Clinic & Surgery,"61 Teban Gardens Rd, #01-20, Singapore 600061",600061,1.3220178,103.7384651,0.0
1829,0011i000001xnL5,Teban Garden Clinic,Blk 61 Teban Garden Road,#01-01,#01-01,600061,"[""establishment"",""health"",""point_of_interest""]",Teban Garden Clinic,"61 Teban Gardens Rd, #01-01, Singapore 600061",600061,1.3220863,103.7385032,0.0
1830,0011i000001xmz9,E J Tan & Surgery Clinic,Blk 104 Jurong East St 13,#01-100,#01-100,600104,"[""establishment"",""health"",""point_of_interest""]",E J Tan Clinic & Surgery,"104 Jurong East Street 13, #01-100, Singapore 600104",600104,1.3368683,103.7375926,0.0
1831,0011i000001xn7R,E.J.Tan Clinic & Surgery,Blk 104 Jurong East Street 13,#01-100,#01-100,600104,"[""establishment"",""health"",""point_of_interest""]",E J Tan Clinic & Surgery,"104 Jurong East Street 13, #01-100, Singapore 600104",600104,1.3368683,103.7375926,0.0
1832,0011i000001xmzO,Jurong East Clinic,Blk 114 Jurong East St 13,#01-406,#01-406,600114,"[""establishment"",""health"",""point_of_interest""]",HeartlandHealth Jurong East,"Jurong East Street 13, #01-406 Block 114, Singapore 600114",600114,1.3392112,103.7345734,0.0
1833,0011i000001xmbA,Trinity Medical Clinic,130 Jurong East Street 13,#02-205,#02-205,600130,"[""dentist"",""establishment"",""health"",""point_of_interest""]",Trinity Medical Clinic and Dental Surgery,"Blk, 130 Jurong Gateway Rd, #02-205/207, Singapore 600130",600130,1.3351189,103.7393198,0.0
1834,0011i000001xmiS,Trinity Medical Clinic & Dental Surgery,130 Jurong Gateway Road,#02-205/207,#02-205/207,600130,"[""dentist"",""establishment"",""health"",""point_of_interest""]",Trinity Medical Clinic and Dental Surgery,"Blk, 130 Jurong Gateway Rd, #02-205/207, Singapore 600130",600130,1.3351189,103.7393198,0.0
1835,0011i000001xmko,Trinity Medical Clinic & Dental Surgery,130 Jurong Gateway Road,#02-205/207,#02-205/207,600130,"[""dentist"",""establishment"",""health"",""point_of_interest""]",Trinity Medical Clinic and Dental Surgery,"Blk, 130 Jurong Gateway Rd, #02-205/207, Singapore 600130",600130,1.3351189,103.7393198,0.0
1836,0011i000001xnHD,Summit Medical Clinic,Blk 134 Jurong East Street 13,#01-307,#01-307,600134,"[""doctor"",""establishment"",""health"",""point_of_interest""]",Summit Medical Clinic,"134 Jurong Gateway Rd, #01-307, Singapore 600134",600134,1.3343431,103.7390975,0.0
1837,0011i000001xnBU,Citilife Family Clinic,215 Jurong East St 21,#01-539,#01-539,600215,"[""establishment"",""health"",""point_of_interest""]",CitiLife Family Clinic,"215 Jurong East Street 21, #01-539, Singapore 600215",600215,1.3398437,103.7385178,0.0
