Name,Veeva ID,Parent HCO Account,Address line 1,Address line 2,Address line 3,Postal Code
Oriental Family Clinic,0011i000001xn2o,,498 Jurong West St 41,#01-430,,640498
Shenton Clinic,0011i000001xmbM,,Blk 498 Jurong West Street 41,#01-464,,640498
JW Corporation Clinic,0011i000001xnDC,,Blk 507 Jurong West St 52,#01-156,,640507
TC Family Clinic,0011i000001xmxC,,Blk 526 Jurong West Street 52,#01-325,,640526
My Family Clinic (Pioneer),0011i000001xnMk,,Block 638 Jurong West Street 61,#02-09,,640638
Healthway Jurong West Clinic,0011i000001xnFl,,Blk 690 Jurong West Central 1,#01-193,,640690
Everhealth Family Clinic & Surgery,0011i000001xmcZ,,Blk 762 Jurong West Street 75,#01-290 Gek Poh Shopping Centre,,640762
Everhealth Family Clinic & Surgery,0011i000001xnVa,,Blk 762 Jurong West Street 75,#01-290 Gek Poh Shopping Centre,,640762
Faith Family Clinic,0011i000001xmkA,,762 Jurong West St 75,#01-316,,640762
Lee Family Clinic Pte Ltd,0011i000001xmmA,,Blk 762 Jurong West Street 75,#02-262 Gek Poh Shopping Centre,,640762
Foo Clinic,0011i000001xnOM,,Blk 962 Jurong West St 91,#01-306,,640962
Dr Soh Family Clinic,0011i000001xnRw,,966 Jurong West Street 93,#01-219,,640966
Pioneer Polyclinic,0011i000007DbTn,,26 Jurong West,Street 61,,648201
Fullerton Healthcare @ Drs Trythall Hoy Davies,0011i000001xn16,,1 Jurong East Central 2 #B1-A19B,Jurong Point Shopping Centre,,648886
Shenton Medical Group,0011i000001xmvw,,1 Jurong West Central 2 #01-40/41/42,Jurong Point Shopping Centre,,648886
Healthline Family Clinic & Surgery,0011i000001xn6e,,Blk 151 Bukit Batok Street 11,#01-256,,650151
Healthline Family Clinic & Surgery,0011i000001xmnN,,Blk 151 Bukit Batok Street 11,#01-256,,650151
Q & M Medical Clinic,0011i000001xnFf,,Blk 151 Bukit Batok Street 11l,#01-252,,650151
Q&M Medical Clinic,0011i000001xmvU,,Blk 151 Bukit Batok Street 11,#01-252,,650151
Thong Hoe Clinic,0011i000001xnZi,,Blk 151 Bukit Batok Street 11,#01-252,,650151
Universal Medical Clinic,0011i000001xnZg,,Block 164 Bukit Batok Street 11,#01-144,,650164
Bukit Batok Medical Clinic,0011i000001xn9O,,Blk 207 Bukit Batok Street 21,#01-114,,650207
Starcare Clinic & Surgery,0011i000001xmnL,,Blk 207 Bukit Batok Street 21,#01-108,,650207
Lai Medical Clinic,0011i000001xnLG,,213 Bukit Batok Street 21,#01-209,,650213
First Light Family Clinic Surgery,0011i000001xmmo,,Blk 272 Bukit Batok East Ave 4,#01-72,,650272
First Light Family Clinic Surgery,0011i000001xnNt,,Blk 272 Bukit Batok East Ave 4,#01-72,,650272
EH Medical Bukit Batok,0011i000007FAjY,,"Blk 292, #01-07",Bukit Batok East Ave 6,,650292
Chua Chu Kang Clinic,0011i000001xmbx,,Blk 347 Bukit Batok Street 34,#01-258,,650347
Healthspring Family Clinic & Surgery,0011i000001xmrZ,,347 Bukit Batok Street 34,#01-260,,650347
Lee & Koh Family Clinic,0011i000001xmrn,,Blk 359 Bukit Batok Street 31,#01-389,,650359
Ar-Raudhah Medical Clinic,0011i000001xnIl,,Blk 372 Bukit Batok Street 31,#01-386,,650372
Shenton Family Medical Clinic,0011i000001xnLy,,372 Bukit Batok Street 31,#01-378,,650372
Tan & Koh Clinic & Surgery,0011i000001xnWC,,Blk 374 Bukit Batok Ave 5 Street 31,#01-206,,650374
Premier Healthcare Clinic & Surgery,0011i000001xmtP,,Blk 376 Bukit Batok Street 31,#01-106,,650376
Khor Clinic & Surgery,0011i000001xnHR,,424 Bt Batok West Ave 2,#01-237,,650424
One Care Medical Clinic,0011i000001xnGD,,BLk 630 Bukit Batok Central,#01-148,,650630
Northeast Medical Group,0011i000001xnKS,,Blk 633 Bukit Batok Central,#01-128,,650633
E Medical Clinic & Surgery,0011i000001xmhX,,Blk 639 Bukit Batok Central,#01-34,,650639
E Medical Clinic & Surgery,0011i000001xmhU,,Blk 639 Bukit Batok Central,#01-34,,650639
Lighthouse Clinic & Surgery,0011i000001xmq1,,642 Bukit Batok Central,#01-52,,650642
LightHouse Clinic & Surgery,0011i000001xmxA,,Blk 642 Bukit Batok Central,#01-52,,650642
Kang An Clinic Pte Ltd,0011i000001xnBG,,Blk 644 Bukit Batok Central,#01-70,,650644
289E Medical Clinic,0011i000001xnKx,,Block 289E Bukit Batok Street 25,#01-160,,654289
50 Bukit Batok West Ave 3,0011i000001xmnl,,50 Bukit Batok West Ave 3,Bukit Batok Polyclinic,,659164
50 Bukit Batok West Ave 3,0011i000001xnWZ,,50 Bukit Batok West Ave 3,Bukit Batok Polyclinic,,659164
50 Bukit Batok West Ave 3,0011i000001xmn5,,50 Bukit Batok West Ave 3,Bukit Batok Polyclinic,,659164
50 Bukit Batok West Ave 3,0011i000001xnMy,,50 Bukit Batok West Ave 3,Bukit Batok Polyclinic,,659164
50 Bukit Batok West Ave 3,0011i000001xnY6,,50 Bukit Batok West Ave 3,Bukit Batok Polyclinic,,659164
Bukit Batok Polyclinic,0011i000001xmsL,,50 Bukit Batok West Ave 3,,,659164
Department of Pharmacy,0011i000001xn7W,,50 Bukit Batok West Ave 3,Bukit Batok Polyclinic,,659164
Chong & Lim Family Clinic,0011i000001xnN4,,103 Gangsa Road,#01-39,,670103
Chong & Lim Family Clinic,0011i000001xmw5,,103 Gangsa Road,#01-39,,670103
Lifeline Medical Group,0011i000001xnRQ,,103 Gangsa Road,#01-37,,670103
Neo Clinic & Surgery,0011i000001xmwY,,Blk 257 Bangkit Road,#01-45,,670257
Neighbourhood Clinic,0011i000001xnC0,,260 Bangkit Road,#01-13,,670260
Healthmed Family Clinic Bukit Panjang,0011i000007FFhA,,Blk 416,Saujana Rd,,670416
My Family Clinic,0011i000001xnEe,,Blk 416 Saujana Road,#01-50,,670416
Healthway Medical Group,0011i000001xnHS,,445 Fajar Road #02-534,Fajar Shopping Centre,,670445
Healthway Medical Group,0011i000001xmgb,,Blk 445 Fajar Road #02-534,Fajar Shopping Centre,,670445
My Family Clinic,0011i000001xmyz,,Blk 628 Senja Road,#01-04 Senja Grand,,670628
ProHealth 24-Hour Medical Clinic,0011i000001xnPp,,259 Bukit Panjang Ring Road,#01-18,,671259
ProHealth 24-Hour Medical Clinic,0011i000001xnPo,,259 Bukit Panjang Ring Road,#01-18,,671259
Lifecare Family Clinic,0011i000001xnbX,,Blk 524A Jelapang Road,#02-15 Greenridge Shopping Centre,,671524
Lifesprings Family Clinic,0011i000001xmcp,,524A Jelapang Road,#02-01 Greenridge Shopping Centre,,671524
Lifesprings Family Clinic,0011i000001xnKz,,524A Jelapang Road,#02-01 Greenridge Shopping Centre,,671524
Healthcare (Railmail) Pte Ltd,0011i000001xnHN,,446 Upper Bukit Timah Road,,,678067
Lin & Sons Clinic & Surgery Pte Ltd,0011i000001xnC3,,Block 18 Teck Whye Lane,#01-97,,680018
River of Life Family Clinic,0011i000001xmuc,,26 Teck Whye Clinic,#01-190,,680026
Focus Medical Centre,0011i000001xn82,,Block 137 Teck Whye Lane,#01-329,,680137
The People's Clinic,0011i000001xnCh,,145 Teck Whye Avenue,#01-161,,680145
Harmony Family Clinic,0011i000001xnaA,,235 Choa Chu Kang Central,#B1-25,,680235
Corporation Clinic,0011i000001xmbk,,Blk 253 Choa Chu Kang Ave 1,#01-21,,680253
Evercare Medical Clinic,0011i000001xnL0,,Blk 253 Choa Chu Kang Avenue 1,#01-14A,,680253
Pro-Life Medical Associates,0011i000001xnL1,,Blk 253 Choa Chu Kang Ave 1,#01-20,,680253
CCK 24 Hour Family Clinic,0011i000001xnCM,,Blk 304 Choa Chu Kang Ave 4,#01-653,,680304
The Premier Medical Clinic,0011i000001xnPJ,,Blk 304 Chua Chu Kang Ave 4,#01-651,,680304
The Premier Medical Clinic,0011i000001xn7D,,304 Choa Chu Kang Avenue 4,#01-651,,680304
The Edinburgh Clinic,0011i000001xmjK,,Blk 306 Choa Chu Kang Ave 4,#01-685,,680306
The Edinburgh Clinic,0011i000001xmm9,,Blk 306 Choa Chu Kang Ave 4,#01-685,,680306
Khoo Medical Clinic & Surgery,0011i000001xmhC,,Blk 143 Teck Whye Lane,#01-239,Khoo Med Cl & Surg,680307
Evercare Medical Clinic,0011i000001xnL0,,Block 475 Choa Chu Kang Avenue 3,#02-02,,680475
Healthway Sunshine Family Clinic,0011i000001xmnO,,Block 475 Choa Chu Kang Avenue 3,#02-03,,680475
Healthway Sunshine Family Clinic,0011i000001xmu1,,Block 475 Choa Chu Kang Avenue 3,#02-03,,680475
Hafiz Clinic & Surgery,0011i000001xmgC,,516 Choa Chu Kang Street 51,#01-66,,680516
Zam Family Clinic,0011i000001xn9p,,Blk 516 Choa Chu Kang St 51,#01-66,,680516
Jo-Lin Family Clinic & Surgery,0011i000001xnYF,,Blk 533 Choa Chu Kang Street 51,#01-29,,680533
Millennium Medical Group,0011i000001xmfd,,533 Choa CHu Kang Street 51,Limbang Shopping Ctr #01-33,,680533
The Healing Light Clinic,0011i000001xmru,,533 Choa Chu Kang Street 51,#01-19,,680533
Healthway Medical Clinic,0011i000001xmvY,,Blk 534 Choa Chu Kang St 51,#01-37 Limbang Shpg Ctr,,680534
Lifeline Medical Group,0011i000001xnFc,,Blk 534 Choa Chu Kang Street 51,#01-41,,680534
United Vision Holdings Pte Ltd,0011i000001xnFp,,Blk 601 Choa Chu Kang Street 62,#01-09,,680601
Greenlife Clinic & Surgery Pte Ltd,0011i000001xnOl,,Block 624 Choa Chu Kang Street 62,#01-230,,680624
Temasek Medical Centre,0011i000001xn0s,,Blk 624 Choa Chua Kang St 62,#01-226,,680624
Island Family Clinic Keat Hong,0011i000007FFcy,,Blk 803 Keat Hong Cl,#01-04,,680803
2 Teck Whye Crescent,0011i000001xn5B,,2 Teck Whye Crescent,Choa Chu Kang Polyclinic,,688846
2 Teck Whye Crescent,0011i000001xnQ3,,2 Teck Whye Crescent,Choa Chu Kang Polyclinic,,688846
2 Teck Whye Crescent,0011i000001xmpq,,2 Teck Whye Crescent,Choa Chu Kang Polyclinic,,688846
2 Teck Whye Crescent,0011i000001xn2c,,2 Teck Whye Crescent,Choa Chu Kang Polyclinic,,688846
2 Teck Whye Crescent,0011i000001xnXD,,2 Teck Whye Crescent,Choa Chu Kang Polyclinic,,688846
2 Teck Whye Crescent,0011i000001xnN1,,2 Teck Whye Crescent,Choa Chu Kang Polyclinic,,688846
Choa Chu Kang Polyclinic,0011i000001xn7X,,2 Teck Whye Crescent,,,688846
Choa Chu Kang Polyclinic,0011i000001xmpp,,2 Teck Whye Crescent,,,688846
Choa Chu Kang Polyclinic,0011i000001xmqm,,2 Teck Whye Crescent,,,688846
Choa Chu Kang Polyclinic,0011i000001xnQq,,2 Teck Whye Crescent,,,688846
Clover Medical Clinic Pte Ltd,0011i00000vwapb,,21 Choa Chu Kang North 6,"01-01,",,689578
"Koo, Tey & Associates",0011i000001xmjz,,61 Choa Chu Kang Drive,Yew Tee MRT Station,,689715
Martin Medical Centre,0011i000001xncs,,Blk 111 Woodlands Street 13,#01-80,,730111
Royal Medical Centre,0011i000001xnTv,,Blk 111 Woodlands Street 13,#01-84,,730111
Woodlands Clinic,0011i000001xmbq,,Blk 131 Marsiling Rise,#01-204,131 Marsiling Rise,730131
Marsiling Clinic & Surgery,0011i000001xnDo,,Blk 131 Marsiling Rise,#01-186,,730131
Yap Family Clinic,0011i000001xnK9,,Blk 132 Marsiling Rise,#01-230,,730132
Causeway Clinic,0011i000001xmwj,,Blk 136 Marsiling Road,#01-2176,,730136
First Medical Clinic & Surgery,0011i000001xnSN,,Blk 167 Woodlands Street 11,#01-11,,730167
Acumed Medical Group,0011i000001xmno,,303 Woodlands Street 31,#01-185,,730303
Healthway Medial Group,0011i000001xnCv,,(Silver Cross Marsiling),305 Woodlands St 31 #01-75,,730305
Woodlands Family Clinic,0011i000001xmfM,,Blk 305 Woodlands Street 31,#01-85,,730305
Apex Clinic & Surgery,0011i000001xncU,,306 Woodlands Street 31,#01-39,,730306
Peace Family Clinic,0011i000001xnPE,,371 Woodlands Avenue 1,#01-821,,730371
Chen & Low Family Doctors,0011i000001xnKr,,Block 548 Woodlands Drive 44,#02-22 Vista Point,,730548
Medipoint Medical Centre,0011i000001xmnp,,Blk 548 Woodlands Drive 44,#02-24 Vista Point,,730548
Regional Patientcare,0011i000001xn1a,,678 Woodlands Avenue 6,#01-726,,730678
MYDOCTOR@ADMIRALTY PTE LTD,0011i00000l5Vag,,693 Woodlands Ave 6,#01-03,,730693
Healthway Medical Group Pte Ltd (Woodlands),0011i000001xmqs,,Blk 717 Woodlands Drive 70,#01-114,,730717
Singapore Family Clinic and Surgery,0011i000001xnMv,,717 Woodlands Drive 70,#01-114,,730717
Banyan Clinic,0011i000001xnKf,,Blk 768 Woodlands Ave 6,#02-04 Woodlands Mart,,730768
Banyan Clinic,0011i000001xnKg,,Block 768 Woodlands Avenue 6,#02-04 Woodlands Mart,,730768
Millenium Meedical Centre,0011i000001xnBi,,Blk 849 Woodlands Street 82,#01-215,,730849
Hope Family Clinic & Surgery,0011i000001xn92,,883 Woodlands Street 82,#01-470,,730883
Temasek Medical Centre,0011i000001xnXk,,Blk 883 Woodalnds Street 82,#01-464,,730883
888 Plaza Family Clinic,0011i000001xnb4,,Woodlands Drive 50,#01-739 888 Plaza,,730888
Victoria Medical,0011i000001xmzU,,Blk 888 Woodlands Dr #02-739,888 Plaza,,730888
SATA Uttaram Clinic,0011i000001xnSk,,900 South Woodalnds Drive,Woodlands Civic Centre #04-01,,730900
Essential Family Clinic & Surgery,0011i000001xmjY,,Blk 626A Woodlands  Drive 52,#01-01,,731626
Admiralty Family Clinic,0011i000001xnYk,,Blk 678A Woodlands Avenue 6,#01-14,,731678
Admiralty Family Clinic,0011i000001xnYk,,Blk 678A Woodland Ave 6,#01-14,,731678
Victoria Medical House,0011i000001xnYO,,Blk 888 Woodlands Drive 50,#02-739,,731888
Frontier Medical Associates,0011i000001xnEf,,Blk 899C Woodlands Drive 50,#01-296,,732899
Norwood Medical Clinic,0011i000007Eavq,,785E Woodlands Rise,#01-02,,735785
10 Woodlands  St 21,0011i000001xmr5,,10 Woodlands  St 21,Woodlands Polyclinic,,738571
10 Woodlands  St 21,0011i000001xnYs,,10 Woodlands  St 21,Woodlands Polyclinic,,738571
10 Woodlands  St 21,0011i000001xmq9,,10 Woodlands  St 21,Woodlands Polyclinic,,738571
10 Woodlands  St 21,0011i000001xnPj,,10 Woodlands  St 21,Woodlands Polyclinic,,738571
10 Woodlands  St 21,0011i000001xnS3,,10 Woodlands  St 21,Woodlands Polyclinic,,738571
Department of Pharmacy,0011i000001xmta,,10 Woodlands  St 21,Woodlands Polyclinic,,738571
Woodlands Polyclinic,0011i000001xmcm,,10 Woodlands  Street 21,,,738571
Woodlands Polyclinic,0011i000001xnWo,,10 Woodlands Street 21,,,738571
100 Yishun Central,0011i000001xn5U,,100 Yishun Central,Yishun Polyclinic,,738579
100 Yishun Central,0011i000001xmfq,,100 Yishun Central,Yishun Polyclinic,,738579
Yishun Polyclinic,0011i000001xnVl,,100 Yishun Central,,,738579
Yishun Polyclinic,0011i000001xmrC,,100 Yishun Central,,,738579
Drs Koo & Neoh Medical Grp,0011i000001xn4u,,960 Woodlands Road,Kranji MRT Station #01-01,,738702
Kranji Medical Clinic,0011i000001xn32,,281 Kranji Road,,,739514
Thomson Women's Clinic,0011i000001xn59,,Blk 355  Sembawang Way,#01-02,,750355
Sunrise General Medical and Heart Services,0011i00000vyumw,,365 Sembawang Cresent,#01-02,,750365
Peace Family Clinic & Surgery,0011i000001xn6O,,Blk 406 Sembawang Drive,#01-820,,750406
Peace Family Clinic & Surgery,0011i000001xnNF,,Blk 406 Sembawang Drive,#01-820,,750406
Temasek Medical Centre,0011i000001xnZV,,405 Sembawang Drive,#01-824,,750406
Wen & Weng Family Cilinic,0011i000001xnUN,,Blk 505 Canberra Link,#01-03,,750505
Wen & Weng Family Clinic,0011i000001xmlY,,Blk 505 Canberra Link,#01-03,,750505
Sembawang Mart Medical Centre,0011i000001xnD2,,511 Canberra Road,#02-02A,,750511
Alpha Medical Group Pte Ltd,0011i000001xmgL,,11 Canberra Road,#01-09 Sembanwang MRT,,759775
Greenlife Clinic & Surgery,0011i000001xnPH,,11 Canberra Road,#02-01,,759775
Greenlife Clinic & Surgery Pte Ltd,0011i000001xnBr,,11 Canberra Road,#02-01,,759775
Healthwerkz Medical Centre,0011i000001xnHQ,,11 Canberra Road #01-09,Sembawang MRT,,759775
Healthway Medical Clinic,0011i000001xmzb,,Blk 101 Yishun Avenue 5,#01-15,,760101
Ren Family Centre,0011i000001xmvQ,,Blk 101 Yishun Ave 5,#01-31,,760101
Citizen Family Clinic & Surgery,0011i000001xnFP,,Blk 102 Yishun Ave 5,#01-117,,760102
Lifecare Family Clinic & Surgery,0011i000001xnB9,,Blk 102 Yishun Ave 5,#01-133,,760102
Specialist Women's Medical Centre,0011i000001xn3R,,103 Yishun Ring Road,#01-81,,760103
Universal Medical & Dental Clinic,0011i000001xnVY,,Blk 103 Yishun Ring Road,#01-99,,760103
Universal Medical & Dental Clinic,0011i000001xn6Q,,Blk 103 Yishun Ring Road,#01-99,,760103
106 Yishun Ring Road,0011i000001xmrY,,#01-173,G&H Medical Clinic,,760106
Countryside Clinic & Surgery,0011i000001xnXe,,Blk 106 Yishun Rin Road,#01-189,,760106
First Medical Centre,0011i000001xmoi,,Blk 110 Yishun Ring Road,#01-399,,760110
S W Medical Centre,0011i000001xn7I,,Blk 160 Yishun Street 11,#01-204,,760160
Yishun Central Medical Clinic,0011i000001xn9R,,Blk 160 Yishun Street 11,#01-212,,760160
H S Lee Clinic & Surgery,0011i000001xncY,,Blk 173 Yishun Ave 7,#01-823,,760173
Universal Medical & Dental Clinic,0011i000001xmja,,235 Yishun Street 21,#01-460,,760235
Medivale Medical Clinic,0011i000001xmsx,,Blk 236 Yishun Ring Road,#01-1012,,760236
Atrio Family Clinic,0011i000001xnDx,,Blk 291 Yishun St 22,#01-349,,760291
Sincere Medical & Dental Clinic,0011i000001xnW7,,Blk 292 Yishun Street 22,#01-285,,760292
Kong Clinic & Surgery,0011i000001xnc3,,Blk 293 Yishun Street 22,#01-223,,760293
United Health Family Clinic & Surgery,0011i000001xnYf,,Blk 627 Yishun Street 61,#01-63,,760627
Yong Clinic & Surgery,0011i000001xn33,,Blk 632 Yishun Street 61,#01-06,,760632
Northland Family Cl. & Surgery,0011i000001xmst,,Blk 640 Yishun Street 61,#01-198,,760640
Northland Family Clinic & Surgery,0011i000001xn22,,Blk 640 Yishun Street 61,#01-198,,760640
Medipoint Family Clinic,0011i000001xnQh,,Blk 654 Yishun Ave 4,#01-437,,760654
Pacific Medical & Dental Group,0011i000001xnXf,,Blk 716 Yishun Street 71,#01-270,,760716
S&L Family Clinic,0011i000001xnM4,,Blk 729 Yishun Street 71,#01-105,,760729
S.S. Tan Medical Clinic,0011i000001xnWL,,Blk 744 Yishun Ave 5 Street 72,#01-195,,760744
Yishun Medical Clinic,0011i000001xmwQ,,Blk 747 Yishun Street 72,#01-100,,760747
Healthway Medical Clinic,0011i000001xmzd,,Blk 748 Yishun Street 72,#01-230,,760748
Healthway Medical Group,0011i000001xnLO,,Blk 748 Yishun Street 72,#01-230,,760748
Silver Cross Healthcare Pte Ltd,0011i000001xnOi,,Blk 748 Yishun Street 72,#01-230,,760748
Chua Clinic & Surgery,0011i000001xnOX,,Blk 769 Yishun Avenue 3,#01-281,,760769
Nee Soon Clinic,0011i000001xnDV,,Blk 779 Yishun Ave 2,#01-1547,,760779
Parson Medical Clinic,0011i00000FIGM6,,779 Yishun Ave 2,#01-1541,,760779
Greenlink Medical Clinic,0011i000001xn7F,,Blk 807 Yishun Ring Road,#01-4213,,760807
Apex Clinic & Surgery,0011i000001xnEo,,Block 844 Yishun Street 81,#01-162,,760844
Chua Clinic & Surgery,0011i000001xmkB,,844 Yishun Street 81,#01-156,,760844
8-11 Clinic & Surgery,0011i000001xnai,,Blk 846 Yishun Ring Road,#01-3619,,760846
8-11 Clinic & Surgery,0011i000001xmkb,,Blk 846 Yishun Ring Road,#01-3619,,760846
8-11 Clinic & Surgery,0011i000001xnJO,,Blk 846 Yishun Ring Road,#01-3619,,760846
8-11 Clinic & Surgery,0011i000001xnbW,,Blk 846 Yishun Ring Road,#01-3619,,760846
Healthway Medical Group,0011i000001xnLN,,Blk 846 Yishun Ring Road,#01-3661,,760846
Healthway Medical Group,0011i000001xnAf,,Blk 846 Yishun Ring Road,#01-3661,,760846
Healthway Medical Group,0011i000001xnRj,,(Silver Cross Family Clinic),846 Yishun Ring Road #01-3661,,760846
Hii Women's Clinic,0011i000001xml7,,Blk 846 Yishun Ring Road,#01-3635,,760846
Lifeline Yishun Ring Medical Clinic Pte Ltd,0011i000001xn2p,,Blk 846 Yishun Ring Road,#01-3615,,760846
OneDoctors Family Clinic,0011i000001xnT5,,Blk 846 Yishun Ring Road,#01-3611,,760846
OneDoctors Family Clinic,0011i000001xmhO,,Blk 846 Yishun Ring Road,#01-3611,,760846
Silvercross Yishun Clinic (Healthway Med Grp),0011i000001xmpf,,Blk 846 Yishun Ring Road,#01-3661,,760846
Regional Patientcare Med Grp,0011i000001xmqK,,Blk 932 Yishun Central 1,#01-97,,760932
Heartland Family Clinic,0011i000001xnAn,,Blk 333C Yishun Street 31,#01-167,,763333
Shenton Medical Group - Yishun Ring,0011i00000vyv47,,"Block 598 Yishun Ring Rd, #B1-09",Wisteria Mall,,768698
Yishun Polyclinic,0011i000001xmkm,,100 Yishun Central,,,768826
Khoo Teck Phuat Hospital,0011i000001xmkX,,90 Yishun Central,,,768828
Khoo Teck Puat Hospital,0011i000001xmmK,,Department of Geriatric,90 Yishun Central,,768828
Khoo Teck Puat Hospital,0011i000001xnbd,,Department of Geriatric,90 Yishun Central,,768828
Khoo Teck Puat Hospital,0011i000001xnbh,,Department of Geriatric,90 Yishun Central,,768828
Khoo Teck Puat Hospital,0011i000001xmmL,,Department of Geriatric,90 Yishun Central,,768828
Khoo Teck Puat Hospital,0011i000001xmt7,,Department of Geriatric,90 Yishun Central,,768828
Khoo Teck Puat Hospital,0011i000001xnG4,,Department of Geriatric,90 Yishun Central,,768828
Khoo Teck Puat Hospital,0011i000001xnSw,,Department of Geriatric,90 Yishun Central,,768828
Khoo Teck Puat Hospital,0011i000001xnY5,,Department of Pathology,90 Yishun Central,,768828
Etern Medical Clinic (Fernvale Palm),0011i000001xmiT,,Blk 432A Sengkang West Way,#01-03,,791432
AE Medical Clinic,0011i00000ugAht,,467B Fernvale Link,#01-529,,792467
Lifeline Fernvale Family Clinic,0011i000001xmr8,,Blk 405C Fernvale Lane,#01-101,,793405
Lifeline Fernvale Medical Clinic Pte Ltd,0011i000001xn7k,,Blk 405C Fernvale Lane,#01-101,,793405
Kang Clinic,0011i000001xnbN,,229 Jalan Kayu,,,799453
Phoenix Medical Group,0011i000001xmwS,,1 Seletar Road #02-11,Greenwich V,,807011
Department of O&G,0011i000001xnP2,,585 North Bridge Road,Raffles Hospital,,807038
Clifford Dispensary Pte Ltd,0011i000001xnHG,,20 Airport Boulevard,2nd Storey SATS ICC 1,,819659
Clifford Dispensary Pte Ltd,0011i000001xml9,,20 Airport Boulevard,2nd Storey SATS ICC 1,,819659
Fullerton Healthcare Group,0011i000001xnAJ,,25 Airline Road,Ailine House SIA,,819829
Fullerton Healthcare Group @ SIA ALH Clinic,0011i000001xmvo,,25 Airline Road,,,819829
Healthway Medical Group,0011i000001xn3C,,168 Punggol Field #02-07A,Punggol Plaza,,820168
Lifeline Punggol Medical Clinic,0011i000001xn51,,198 Punggol Field Road,#02-03,,820198
My Family Clinic,0011i000001xnbk,,Blk 301 Punggol Central,#01-02,,820301
Healthmark Medical Clinic Punggol,0011i00000EgdEU,,"Blk 639, Punggol Drive #01-06",,,820639
Mutual Healthcare Medical Clinic,0011i000001xmt9,,Blk 106A Punggol Field,#01-546,,821106
Pan Health Family Clinic,0011i000001xnEi,,Blk 312B Sumang Link,#01-03,,822312
Healthway Medical Clinic,0011i000001xn00,,Blk 273C Punggol Place,#01-874,,823273
Trinity Medical Group,0011i000001xmmQ,,Bllk 273C Punggol Place,#01-880,,823273
OneDoctors Family Clinic,0011i000001xmkq,,83 Punggol Central,#02-17 Waterway Point,,828761
Shell Eastern Petroleum Pte Ltd,0011i000001xnMp,,Bukom Clinic,Medical Department Pulau Bukom,,903808
Liang Clinic,0011i00000NSm2e,,"55 Siglap Road, #B1-15/16",Siglap Cedntre,,4557871
Khoo Teck Puat Hospital,0011i000001xn9x,,Department of Endocrinology,90 Yishun Central,,7688288
